sourceID;tp;fp;fn;Precision;Recall;F1;AP;LAG
UC31S2.txt;0;0;0;1.0;1.0;1.0;0;0
UC32E1.txt;0;0;0;1.0;1.0;1.0;0;0
UC32S1.txt;0;1;0;0.0;1.0;0.0;0;0
UC32S2.txt;0;9;3;0.0;0.0;0;0.16898148148148148;21.0
UC33E1.txt;0;2;0;0.0;1.0;0.0;0;0
UC33E2.txt;0;0;0;1.0;1.0;1.0;0;0
UC33S1.txt;2;4;2;0.3333333333333333;0.5;0.4;0.5816953316953316;19.5
UC33S2.txt;0;0;4;1.0;0.0;0.0;0.26856060606060606;15.25
UC33S3.txt;0;4;0;0.0;1.0;0.0;0;0
UC34E1.txt;0;0;2;1.0;0.0;0.0;0.010129618289446826;151.0
UC34E2.txt;0;0;1;1.0;0.0;0.0;0.010309278350515464;96.0
UC34E3.txt;0;0;1;1.0;0.0;0.0;0.007936507936507936;125.0
UC34E4.txt;0;0;1;1.0;0.0;0.0;0.16666666666666666;5.0
UC34S1.txt;2;12;2;0.14285714285714285;0.5;0.22222222222222224;0.5331632653061225;24.5
UC34S2.txt;1;1;1;0.5;0.5;0.5;0.22619047619047616;5.0
UC34S3.txt;1;6;2;0.14285714285714285;0.3333333333333333;0.2;0.07679738562091504;41.666666666666664
UC34S4.txt;0;1;3;0.0;0.0;0;0.19345238095238093;8.333333333333334
UC34S5.txt;2;2;2;0.5;0.5;0.5;0.22777777777777777;25.0
UC34S6.txt;3;2;1;0.6;0.75;0.6666666666666665;0.27056159420289855;8.0
UC35S1.txt;3;6;2;0.3333333333333333;0.6;0.42857142857142855;0.4363095238095238;18.6
UC35S2.txt;2;5;3;0.2857142857142857;0.4;0.3333333333333333;0.3655153707052441;24.8
UC36S1.txt;2;3;2;0.4;0.5;0.4444444444444445;0.24416987590928538;23.75
UC36S2.txt;2;3;2;0.4;0.5;0.4444444444444445;0.2371162280701754;29.5
UC36S3.txt;2;5;4;0.2857142857142857;0.3333333333333333;0.30769230769230765;0.20941972443712886;34.5
UC37S1.txt;0;2;2;0.0;0.0;0;0.0374331550802139;43.5
UC37S2.txt;0;5;3;0.0;0.0;0;0.09203142536475868;21.0
UC37S3.txt;0;1;3;0.0;0.0;0;0.08951355661881977;27.0
UC38S1.txt;2;2;0;0.5;1.0;0.6666666666666666;0.5833333333333333;1.0
UC38S2.txt;2;2;0;0.5;1.0;0.6666666666666666;0.5833333333333333;1.0
UC3E1.txt;0;0;2;1.0;0.0;0.0;1.0;0.0
UC3E2.txt;0;0;1;1.0;0.0;0.0;0.3333333333333333;2.0
UC3S1.txt;0;1;1;0.0;0.0;0;0.2;4.0
UC3S2.txt;1;4;2;0.2;0.3333333333333333;0.25;0.6666666666666666;1.6666666666666667
UC3S3.txt;0;0;3;1.0;0.0;0.0;0.4777777777777777;2.0
UC3S4.txt;0;0;4;1.0;0.0;0.0;0.34226190476190477;6.0
UC3S5.txt;0;0;3;1.0;0.0;0.0;0.04315029315029315;43.333333333333336
UC4E1.txt;0;0;3;1.0;0.0;0.0;0.023218166014776182;85.33333333333333
UC4E2.txt;0;0;0;1.0;1.0;1.0;0;0
UC4S1.txt;0;0;5;1.0;0.0;0.0;0.24067419858546887;42.8
UC4S2.txt;0;0;4;1.0;0.0;0.0;0.16816177754496242;53.0
UC4S3.txt;0;0;4;1.0;0.0;0.0;0.2300266472868217;18.25
UC4S4.txt;0;0;1;1.0;0.0;0.0;0.25;3.0
UC5S1.txt;1;3;0;0.25;1.0;0.4;0.5;1.0
UC5S2.txt;1;2;0;0.3333333333333333;1.0;0.5;0.5;1.0
UC6S1.txt;1;10;2;0.09090909090909091;0.3333333333333333;0.14285714285714288;0.25641025641025644;11.666666666666666
UC6S2.txt;2;1;1;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6388888888888888;1.0
UC6S3.txt;1;4;1;0.2;0.5;0.28571428571428575;0.14166666666666666;13.0
UC8S1.txt;1;1;1;0.5;0.5;0.5;1.0;0.0
UC8S2.txt;0;0;2;1.0;0.0;0.0;0.3611111111111111;4.0
UC9S1.txt;0;1;5;0.0;0.0;0;0.2648026315789473;27.0
UC9S2.txt;0;1;2;0.0;0.0;0;0.2777777777777778;4.5
