alternative,mean,lower,upper,metric
0.8585858585858587,0.5246087763510154,0.4800451645518264,0.5681592051310459,Recall
0.8686868686868687,0.5246679524462787,0.4798567746796886,0.5683973479308878,Recall
0.8787878787878789,0.5247068639998613,0.47975255192882915,0.5685718391812922,Recall
0.888888888888889,0.5247652251484531,0.4796430437680379,0.5687078776759465,Recall
0.8989898989898991,0.524816078745235,0.47951829400508583,0.5688936865031855,Recall
0.9090909090909092,0.5248738595316478,0.4793658076873873,0.5690902216407627,Recall
0.9191919191919192,0.5249020729453888,0.47930303821315606,0.5694235320724458,Recall
0.9292929292929294,0.5249428324636286,0.4791843162912953,0.5696424470409368,Recall
0.9393939393939394,0.5249968790543518,0.47896326565990704,0.5698816733288532,Recall
0.9494949494949496,0.5250294441723697,0.4788943446321744,0.5700367934667354,Recall
0.9595959595959597,0.5250819172626873,0.4786945610630773,0.5703001142718472,Recall
0.9696969696969697,0.5251391106901881,0.4784124517576204,0.5706218326447773,Recall
0.9797979797979799,0.5251952449069388,0.4782382523430682,0.5708425259155431,Recall
0.98989898989899,0.5253012634089347,0.47810106033935706,0.5710531877840352,Recall
1,0.525366952058693,0.4779685750934074,0.5712228103235595,Recall
